Encoded SMILES,log P,Exact cone angle ($^\circ$)
[Li]<-P(Cl)(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,5.310700000000002,133.4512927953164
[Li]<-n1cccn1-c1ccc2ccccc2c1,3.025500000000001,159.91995370177588
[Li]<-Nc1ccc(Cc2ccc(N)cc2)cc1,2.4418000000000006,152.9767046084434
[Li]<-p1c(-c2ccccc2)cc(-c2ccccc2)c(C)c1-c1cccc(C)c1C,8.192960000000006,199.15365006201722
[Li]<-n1ccccc1-c1cc2ccccc2s1,3.963300000000001,173.6855137399559
[Li]<-P(C)(c1ccccc1)c1cccc2c1oc1ccccc12,4.648500000000004,149.4533144969613
[Li]<-P(CNc1cccc(C(=O)O)c1)(c1ccccc1)c1ccccc1,3.887100000000002,143.86987185869856
[Li]<-N1=CN(Cc2c(C)cc(C)cc2C)Cc2ccccc21,4.287460000000004,151.02708364099863
[Li]<-P(O)(Cc1c(F)c(F)c(F)c(F)c1F)Cc1c(F)c(F)c(F)c(F)c1F,5.167000000000002,158.94644461512237
[Be]=[C]1N2CCc3c([nH]c4ccccc34)C2CC1(C(C=C)c1ccccc1)[Si](C)(C)C,6.5579900000000055,199.1603359578835
[Li]<-P(NCC(OC)OC)(c1ccccc1)c1ccccc1,2.2428,150.0547914566275
[Li]<-P1(N(CCCl)CCCl)N(C)C(=O)N(C)C(=O)N1C,2.0419,176.80985507884665
[Li]<-O=c1cccccc1,1.0468,132.7040290076005
[Li]<-P1(c2ccccc2)C(c2ccccc2OC(C)=O)NN(C(C)=O)C1c1ccccc1O,4.189000000000004,197.24557077214985
[Be]=[C]1N(CC(=O)C(C)(C)C)C=NN1CC(=O)C(C)(C)C,1.7739899999999997,231.3125391143583
[Li]<-Nc1ccc(CC(=O)O)cc1,0.8959000000000001,126.44836412025462
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1CNCc1ccccn1,4.129600000000003,206.25298515853595
[Li]<-P12C3C=CC(CC3)[As]1C1C=CC2CC1,3.6646000000000027,151.61466340193823
[Li]<-N12CN3CN(CP(C3)C1)C2,0.1600999999999999,133.4323561829575
[Li]<-n1ccc(Br)c2cc[nH]c21,2.3253999999999997,148.82380958315798
[Li]<-P12c3c4cccc3Oc3cccc(c31)Oc1cccc(c12)O4,3.7619000000000016,113.52013447527182
[Li]<-n1cn(-c2ccccc2)c2ccccc21,3.025500000000001,138.77675724232037
[Be]=[C](NN=C(c1ccccc1)c1ccccc1)c1ccc(C)cc1,4.424110000000003,152.46880622263217
[Li]<-N1=C(n2cc3ccccc3n2)SCC1,1.9871999999999999,168.2094424237427
[Li]<-N(=Cc1ccccc1)CCC,2.515500000000001,187.80921518795748
[Li]<-n1c(Br)c(Br)c(Br)n1Bn1nc(Br)c(Br)c1Br,4.3175,174.90271614099765
[Li]<-P1(CN(C)C)C(C)CCC1C,2.558200000000001,174.06340414349813
[Li]<-P12C(c3ccccc3)=CC3C(c4ccccc4)(c4ccccc41)C32c1ccccc1,6.673500000000007,194.74991806365384
[Li]<-P1(Nc2ccc(C)cc2)OCC(C)(C)CO1,3.7068200000000022,148.81678758078138
[Li]<-n1cccn1CCC(=O)NC(C)(C)CC(C)=O,1.1470999999999996,165.7191581391213
[Li]<-P(c1ccccc1)(c1ccccc1)c1[nH]c2ccccc2c1C,4.234520000000003,177.2491721720873
[Li]<-n1c(C)cc([N+](=O)[O-])cc1C,1.60664,174.29611508319525
[Li]<-n1c(C)c(I)c(C)n1-c1ccccc1,3.0937400000000013,175.11934966088717
[Li]<-S=C1NC(C)(C)NC1(C)C,1.0212999999999999,145.74435717242383
[Li]<-P(O)(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,4.064200000000001,154.59057655565718
[Li]<-S=c1oc(CCC)c(CCC)c(CCC)c1CCC,5.819090000000005,154.97401547572613
[Be]=[C]1NC(NC2CCCCC2)=C(c2ccccn2)N1c1ccccc1,3.7360900000000026,152.8459106878608
[Li]<-N1=C(c2ccccc2)OC(c2ccccc2)C1,3.2047000000000017,160.59555877922224
[Li]<-n1c(C)cc(Cl)c2ccc3c(Cl)cc(C)nc3c21,4.706640000000002,222.75270549938156
[Be]=[C](NC1CCCCC1)NN(C(C)C)C(C)C,2.528390000000001,161.22350635961735
[Be]=[C]1N(C2CCCCCCC2)C=CN1C1CCCCCCC1,5.297290000000006,220.19706632454938
[Li]<-n1ccn2c1C(N(C)C)C1=C(OC)C3CCCCC3=C12,2.814800000000001,147.82294364875565
[Be]=[C]1N(c2ccccc2-c2ccccc2)CCN1c1ccccc1-c1ccccc1,6.343490000000005,212.4623235068588
[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)OC1C(C)(C)C,4.909100000000004,151.84256211356657
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C(=O)NC(C)C,3.583000000000002,210.8148687198352
[Be]=[C](c1ccccc1)N(CC)CC,2.4152900000000006,157.33342734839388
[Li]<-S1CCSCCSCc2ccccc2OCOc2ccccc2C1,5.315100000000005,230.09895926582004
[Li]<-S=C(NC(=O)OCC)Nc1ccccc1C,2.43792,151.43137562617963
[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(N(C)C)nc1-c1cccs1,5.553600000000006,164.92827262484994
[Be]=[C]1N(C)C=CN1Cc1ccc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1,3.8161900000000024,224.26588291883274
[Li]<-N(=Cc1ncc[nH]1)NC(N)=O,-0.5881000000000003,197.57304593524051
[Li]<-P(c1ccccc1)(C(C)C)C(C)C,3.6106000000000025,161.91517112645025
[Li]<-P(CC(C)=O)(c1ccccc1)c1ccccc1,2.7083000000000013,168.1752064471346
[Li]<-Nc1cc(F)cc(F)c1,1.5470000000000002,116.74639670615628
[Li]<-P(C#CC)(C#CC)c1ccccc1,2.7554000000000007,144.0319414796564
[Be]=[C]1N(C2(C)c3ccccc3-c3ccccc32)c2ccccc2N1C1(C)c2ccccc2-c2ccccc21,8.197490000000005,216.09698886628584
[Li]<-Nc1ccc(OC)cc1,1.2774,117.95098334980166
[Li]<-P(C1=PC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21)(c1ccccc1)c1ccccc1,7.72940000000001,179.5662889869856
[Li]<-S=c1n(C(C)C)c(C)c(C)n1C(C)C,3.7977300000000023,146.49405680222253
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1-c1n(C(C)C)c(=O)c(C)c([O-])[n+]1C(C)C,4.104820000000003,220.48249600832975
[Be]=[C](C=C(C=Cc1ccccc1)N1CCCC1)OCC,3.7547900000000025,140.88100789947927
[Be]=[C]1N(CSC)C=CN1c1c(C)cc(C)cc1C,3.5218500000000024,189.41011737871287
[Li]<-n1ccccc1CN1CCSCc2cccc(c2)CSCC1,4.063800000000003,221.34221442532692
[Be]=[C]1N(CCOCCOC)c2ccccc2N1Cc1c(C)cc(C)cc1C,4.097750000000004,179.57222458427904
[Li]<-[N+](C)#C[B-](C#[N+]C)=c1c(-c2c(C)cc(C)cc2C)cccc1=C1C(C)=C[C-](C)C=C1C,6.261340000000006,162.69499626228372
[Li]<-N1=C2C(OCC)=CC(c3ccccc3)C2N(C)C1,2.4167000000000005,162.20989736028906
[Li]<-P1(c2c3ccccc3cc3ccccc23)CC1,4.113800000000003,131.5738970481257
[Li]<-P(OC12CC3CC(CC(C3)C1)C2)(OC12CC3CC(CC(C3)C1)C2)OC12CC3CC(CC(C3)C1)C2,8.169500000000006,179.59963278936408
[Li]<-P(C(C)(C)C)(C(C)(C)C)C12CC3CC(CC(C3)C1)C2,6.034100000000007,184.82034415460478
[Li]<-P1(C(C)(C)C)N=C(c2ccccc2)P(C(C)(C)C)P1C(C)(C)C,8.033000000000007,182.72674253388635
[Li]<-n1c(C)cc(C)n1C1=NCCCS1,1.84094,187.57281579245435
[Li]<-[Se]1C=C[Se]C=C[Se]C=C[Se]C=C[Se]C=C1,0.8769999999999999,231.12210792533824
[Li]<-n1c2n(c(=O)c3ccccc31)-c1ccc(I)cc1C2=O,2.534700000000001,190.29726758743246
[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)CC(C(F)(F)F)O1,4.789500000000003,174.23448540107339
[Li]<-N=C(OC)c1ccccc1,1.65837,115.14864356436244
[Li]<-P(Oc1ccc(SC)cc1)(c1ccccc1)c1ccccc1,4.835200000000005,162.24532671266775
[Li]<-N=c1scc(C)n1C,0.87449,130.43580902992602
[Be]=[C]1N(C2CCCCC2)c2ccccc2N1C1CCCCC1,4.974690000000004,183.8988796562321
[Li]<-n1ccccc1C(C)=NNC(=O)c1cc(O)c(O)c(O)c1,1.3523999999999996,205.5875739686722
[Be]=[C]1N(C)c2cc(C(=O)OC)c(C(=O)OC)cc2N1C(=O)c1ccccc1,2.35269,195.06109247749956
[Li]<-n1ccc(NC(=O)c2ccccn2)cc1,1.7288999999999999,130.8532166310919
[Li]<-n1cc([N+](=O)[O-])n(CCS(=O)(=O)CC)c1C,0.5344200000000001,141.7338508058442
[Li]<-S=C1NCCCN1,-0.1458000000000001,149.0975254845952
[Li]<-S=c1[nH]c2ccc(Br)cc2s1,3.7213900000000004,135.2118441087131
[Li]<-P(c1ccc(C(OC)OC)cc1)(C(C)C)C(C)C,3.902000000000003,169.14320950854076
[Li]<-P1(C(c2ccccc2)(c2ccccc2)c2ccccc2)CC(C(F)(F)F)(C(F)(F)F)O1,7.269000000000006,175.9987645775558
[Li]<-N(C(C)C)C1CCCCC1,2.3171,180.3499601396931
[Be]=[C]1N(C)C=CN1C(Br)C(=Nc1c(C(C)C)cc(Br)cc1C(C)C)c1ccccc1,7.252590000000007,203.609398045058
[Li]<-P(CC1=NCCO1)(c1ccccc1)c1ccccc1,2.548000000000001,184.91923259331008
[Li]<-n1c(-c2ccccc2)sc2ccccc21,3.963300000000002,181.52411160094928
[Be]=[C]1N2C(=C3OCC4(CCCCC4)N13)OCC21CCCCC1,3.1930900000000015,200.8252035275093
[Be]=[C]1N2C(C)=CC=CC2=NN1c1ccccc1,2.591990000000001,203.32716304850646
[Be]=[C]1N(Cc2ccccc2)CCN1c1c(C)cc(C)cc1C,3.9303500000000033,182.98808981389737
[Li]<-P(C(F)=C(F)C(F)(F)F)(C(F)=C(F)C(F)(F)F)c1ccccc1,6.134600000000003,187.45508838430752
[Li]<-n1cscc1C,1.4515200000000001,142.1835827764607
[Be]=[C](C)Sc1ccccc1,2.837390000000001,124.5437664011068
[Be]=[C]1N(C)C=CN1c1cc(C(C)(C)C)cc2c1Oc1c(C(n3cccn3)n3cccn3)cc(C(C)(C)C)cc1C2(C)C,7.420690000000008,211.717359821452
[Li]<-P(c1ccc(C(F)(F)F)cc1)(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,6.501200000000004,161.8883755133611
[Li]<-P1(c2ccccc2)C2(CCCCC2)C12CC2,4.042900000000003,137.61732106957626
[Be]=[C]=C(C#N)c1ccc(C)cc1,2.21199,170.3338155154119
[Li]<-n1cn(C)cc1CC1COC(=O)C1C(O)c1ccccc1,1.4853999999999998,165.09060429324603
[Li]<-N=C(CC)Nc1ccc([N+](=O)[O-])cc1,2.3939700000000004,130.36202607228216
[Li]<-S=C1NCCN1CCC,0.5865,138.87654457770836
[Li]<-S1CC=CCS1,1.9376,111.30602138180392
[Be]=[C]1N(Cc2ccccc2)C=CN1Cc1cccc2cccnc12,4.020090000000003,186.38323260171353
[Be]=[C]1N(c2ccccn2)C=CN1c1ccccn1,2.27069,205.79506361168103
[Li]<-P(C#Cc1ccccc1)(N=CN1CCCCC1)C([Si](C)(C)C)[Si](C)(C)C,6.030100000000005,166.86648927899486
[Be]=[C](c1ccc(OC)cc1)N(C(C)C)C(C)C,3.200890000000002,170.29275453161767
[Li]<-P(c1ccccc1)(c1ccccc1)C(CC(=O)OC)c1ccccn1,3.8187000000000015,186.6970096825112
[Be]=[C]1N2C(C)=CC=CC2=CN1c1c(C)cc(C)cc1C,4.045150000000003,210.433422765346
[Be]=[C]1SC(C)=C(C)N1c1c(C)cc(C)cc1C,4.4127500000000035,161.81531172817205
[Li]<-N=C(C)ON=C(Cl)c1ccc(C)cc1,2.9091900000000015,134.16688439671412
[Li]<-N1(CCO)CC1,-0.7057000000000002,165.30204273400773
[Be]=[C]1N(c2nc3ccccc3o2)C=CN1c1c(C)cc(C)cc1C,4.547150000000003,207.55016714915817
[Li]<-P(C)(C)c1ccccc1-c1ccccc1,3.7204000000000024,177.01807756097534
[Li]<-P(=CC(C)(C)C)C1(C2=CCCCC2)CC1,4.813900000000005,165.8083664841911
[Li]<-P(C=C)(C(C)(C)C)C(C)(C)C,4.208800000000003,170.77848970426962
[Li]<-n1ccc(N(c2ccccc2)c2ccccc2)cc1,4.551400000000004,132.1384131862099
[Be]=[C]1N(c2ccccc2)N=C2c3ccccc3-c3ccccc3N12,4.351690000000003,198.22312736237214
[Be]=[C]1Nc2ccccc2N1Cc1c(C)cc(C)cc1C,4.040250000000003,145.331639926964
[Be]=[C]1Sc2ccccc2N1CC(C)C,3.2509900000000016,171.9660550639881
[Li]<-NC[C]C#N,-0.45002999999999993,114.42661221080681
[Li]<-n1cccc(C(=O)c2cnccn2)c1,1.1025999999999998,151.5113766861583
[Be]=[C]1N(CC(=O)C(C)(C)C)C=CN1Cc1ccccc1,2.886890000000001,186.84278247987385
[Be]=[C]1NCCO1,-0.39751000000000003,118.71196700205664
[Be]=[C]1CN(Cc2ccccc2)CN1c1ccc(OC)cc1,3.0136900000000013,165.83705884321657
[Li]<-n1ccc(SCSc2ccncc2)cc1,3.318500000000001,130.75486134392727
[Li]<-P12N(C)C(c3ccc(C(F)(F)F)cc3)C3(C)C1(C)C(C)=C(C)C32C,5.976100000000005,149.64319769938567
[Li]<-P(N(C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1,5.133600000000005,158.2325918250333
[Li]<-N(=Cc1cc2cc3c4c(c2oc1=O)CCCN4CCC3)c1ccccc1SC,4.964300000000004,244.26536028415563
[Li]<-P(OCC)(OCC)OCCn1nc(-c2ccccc2)cc1-c1ccccc1,5.533600000000005,189.907350759489
[Li]<-n1ccnc(Br)c1,1.2390999999999999,134.58349330501107
[Li]<-S=C1NC(OCC)CC(c2ccccc2)S1,3.101700000000002,139.6958819029179
[Li]<-P12OC(C(C)(C)C)=CN1C=C(C(C)(C)C)O2,4.350700000000004,148.38604379380817
[Li]<-N(=Cc1ccccn1)c1ccc(C)cc1,3.140620000000002,196.69362599974588
[Be]=[C]1N(c2ncccc2C)C=CN1c1c(C(C)C)cccc1C(C)C,5.430910000000004,207.82564685653318
[Li]<-N(c1ccccc1)=[Si](C)C,2.8378000000000005,173.50678311432236
[Li]<-N(=Cc1ccc(C)s1)N=Cc1ccc(C)s1,3.8794400000000024,203.48254751578685
[Li]<-P(c1ccccc1C(=O)N(C(C)C)C(C)C)(C(C)(C)C)C(C)(C)C,5.649800000000007,237.78912661880614
[Li]<-P(CNc1ccccn1)(c1ccccc1)c1ccccc1,3.5839000000000016,174.27558767500287
[Li]<-Nc1cccc(C=C)c1,1.9118,122.37231632121009
[Li]<-n1ccc(-c2ccc(OCCCCCC)cc2)[nH]1,4.035800000000003,119.84217742681126
[Be]=[C]1C(c2c(C(C)C)cccc2C(C)C)=C2C=CC=CN2N1C(C)C,5.7077900000000055,193.30871294909502
[Li]<-n1cccc2c3nc4c(nc3c3cccnc3c21)CCCC4,3.605000000000002,179.65869390840035
[Li]<-n1ccc(C(=O)NNC(=O)c2ccccc2)cc1,1.1563999999999999,130.86762537573037
[Li]<-NCc1cccc(C(F)(F)F)c1,2.1641000000000004,112.24899462634183
[Li]<-n1ccc(C(=O)Nn2c(C)ccc2C)cc1,1.88384,114.20557271445237
[Li]<-OCCOCCOCCOC,-0.3416999999999999,253.18532708783852
[Be]=[C]1OC=C(C)N1c1ccccc1,2.38079,144.37507077497102
[Be]=[C](Nc1ccncc1)N(CC)CC,1.8315899999999998,200.90011152275747
[Li]<-S1C2C=CC(CC2)C1c1ccccc1,3.809300000000003,129.57649033535267
[Li]<-n1ccn(-c2ccc(C=CC(=O)c3ccccc3)cc2)c1,3.7684000000000024,112.2381780744226
[Be]=[C]1N(C(C)C2CCCCC2)C=CN1C(C)C1CCCCC1,5.009090000000005,177.0786560755011
[Li]<-n1cc2ccccc2c2ccccc21,3.3880000000000017,152.55672975094956
[Li]<-S(C)CCc1ccccc1,2.592100000000001,120.22804357942907
[Li]<-N(=C(NC(C)C)NC(C)C)c1ccc(OC)cc1,2.678700000000001,175.10524933680512
[Li]<-N1=C(C)OCC1(C)C,1.2136,167.00892217630445
[Li]<-Nc1ccc(I)cc1,1.8734000000000002,116.85185397060232
[Be]=[C]1N(c2c(C)cccc2C)CCCCN1c1c(C)cccc1C,5.023370000000004,209.29969717586576
[Li]<-n1ccc(-c2cc[n+]([O-])cc2)cc1,1.382,132.16030882048184
[Li]<-P(C1=CC(Br)C(Br)C1Br)(C(C)C)C(C)C,5.473100000000004,180.52031951634723
[Be]=[C]1N(C(C)C)CCN1C(C)C,1.41709,182.20001793575298
[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2OC(c2ccccc2)O1,9.543799999999994,180.25042822870165
[Li]<-n1cn(C(C)C)c2nc(Cl)nc(NCc3ccccc3OC)c21,3.681300000000002,195.78407124983318
[Be]=[C]1N(CC#C)C=CN1Cc1ccccc1,1.90489,174.28571825943797
[Be]=[C]1N(c2c(F)cccc2F)CCN1c1c(F)cccc1F,3.5658900000000022,181.60639570236032
[Li]<-P(O)(OCC)c1ccccc1,1.6525999999999998,129.74655032519604
[Be]=[C]1N(c2ccccc2-c2ccccc2)CCCN1c1ccccc1-c1ccccc1,6.733590000000006,209.31738875156591
[Be]=[C]1N(Cc2cc(=O)oc3ccc(C)cc23)C=NN1CC,2.17851,181.3875753314975
[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1c1c(C)cc(C)cc1C(O)(C(F)(F)F)C(F)(F)F,6.334990000000006,200.61352661132779
[Li]<-NC(C)C(=O)OC,-0.4934000000000003,118.21335484623266
[Li]<-Nc1cc(C(=O)O)cc(C(=O)O)c1,0.6652000000000002,117.76972156355698
[Li]<-P(CC1CCO1)(c1ccccc1)c1ccccc1,2.9082000000000017,153.11614446925918
[Li]<-P(C)(c1ccccc1)C1CCCCC1,3.756300000000003,152.46530213051244
[Li]<-N(C)(C)CCN(C)CCN(C)C,0.04140000000000099,241.07553265047727
[Be]=[C]1N(Cc2ccccc2)C=CN1c1ccccc1C(n1nc(C)cc1C)n1nc(C)cc1C,5.198170000000005,179.12943229819902
[Li]<-n1c(-c2cc3ccccc3oc2=O)[nH]c2ccccc21,3.3363000000000014,195.82139764594191
[Li]<-N(C)=CC,0.7069000000000001,125.50501018408785
[Li]<-P(C(C)C)(C(C)C)C(C)(C)C,4.083600000000003,176.82223154530604
[Li]<-P(Cc1cccc(O)c1O)(c1ccccc1)c1ccccc1,3.7307000000000023,188.1995470076699
[Li]<-N1CCC1,-0.020299999999999985,114.67378533293028
[Be]=[C](Nc1ccc(OC)cc1)N1CCC1,1.8090899999999999,188.8909054997843
[Li]<-n1ccccc1-c1cc(-c2ccccc2)c2cc(OC)ccc2n1,4.972400000000004,193.94353510375893
[Li]<-n1cn(Cc2cc(=O)oc3cc(OC)ccc23)c2c(=O)n(C)c(=O)n(C)c21,0.5969999999999995,156.87436401651053
[Be]=[C]1N(Cc2c(C)cc(C)cc2C)c2cc(C)c(C)cc2N1C1CCCCC1O,5.355090000000006,179.93229861118957
[Be]=[C](N)c1ccco1,0.6251900000000001,149.79353567250752
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1I,4.049400000000002,180.96475209385602
[Li]<-N=CN1OC(C)(C)CC1c1ccc(OC)cc1,2.7592700000000017,141.15053334274336
[Li]<-P(c1ccccc1)(c1c(OC)cc(OC)cc1OC)c1c(OC)cc(OC)cc1OC,3.496400000000002,215.80451139034648
[Li]<-n1cnc(N)cc1Cl,0.7122,155.0581270902862
[Be]=[C]1N(Cc2ccccc2)C=CN1c1ccc(N(C)C)cc1,3.542290000000002,198.72121398989748
[Li]<-N1CCCC(C)C1,1.0059,128.90855961806517
[Li]<-NCC(C)CC,0.9912000000000001,133.51636985797793
[Li]<-n1ccn(-c2ccc(C=C(C#N)c3ccc(N)cc3)cc2)c1,3.5186800000000016,120.26930586351942
[Be]=[C](Nc1ccccc1-c1ccccc1)N(CC(OC)OC)C1CCCCCCCCCCC1,7.355990000000007,244.02798290862046
[Be]=[C](Nc1ccccn1)NC(C)c1ccccc1,2.8405900000000006,156.80089398297415
[Be]=[C]1N(C)c2ccccc2N1Cc1ccccc1SC,3.8611900000000032,181.97511165590436
[Li]<-S=CN(CC)CC,1.2854,118.30861613945586
[Li]<-n1c(-c2cccc(C)n2)n(CC)c2ccccc21,3.4266200000000024,180.94511173959447
[Li]<-O=C(CN(CC(=O)NCc1ccccc1)CC(=O)NCc1ccccc1)NCc1ccccc1,2.2376000000000005,236.5178538904784
[Li]<-N1=C(N)OC2Cc3ccccc3C21,0.9973000000000001,169.82663081492063
[Li]<-n1nnn(CC(=O)NC2CC2)c1C,-0.7398800000000005,143.03972207442257
[Li]<-N1=C(c2ccccc2)c2ccccc2CC1,3.0801000000000016,186.04874435205267
[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C=CN1C(c1cccc2ccccc12)C(C)(C)C,8.463490000000006,231.343733015227
[Be]=[C]1N(c2c(C)cc(C)cc2C)C(=O)c2ccccc2C(=O)N1c1c(C)cc(C)cc1C,5.840610000000005,229.1692811503723
[Li]<-S=P(c1ccccc1)(c1ccccc1)c1cc2ccccc2c2ccccc12,5.748800000000004,169.95233277279345
[Li]<-[NH-]C(C)=N[S+](c1ccccc1)c1ccccc1,4.108500000000002,122.31635799340349
[Li]<-[O-][n+]1c(Cl)cccc1Cl,1.6268,165.20906809299515
[Li]<-P(CC)(CC)c1ccccc1CC,3.3960000000000026,182.5332777094151
[Be]=[C](c1cccn1C)N(C)C,0.9735900000000001,147.79919263367222
[Li]<-P(c1ccccc1)(c1ccccc1)C1(C#N)CC1C,3.4214800000000016,157.3661480235363
[Be]=[C](C#Cc1ccccc1)N(C)NC,1.14309,153.85683320225345
[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CCN1C1CCCCC1,5.384390000000005,201.5519704008488
[Li]<-P1(O)C2C(C(=O)OCC)C3(C)C(C)=C(C)C2(C)C31C,3.072000000000002,163.25778678850557
[Li]<-N1=C(C)[S+]=C2C=CC(=[N+]([O-])[O-])C=C21,0.5762,169.73623406340144
[Li]<-n1ccc(C(=O)Oc2ccc(OCC)cc2)cc1,2.6995000000000005,130.4885732012687
[Li]<-n1ccc(-c2nc3ccccc3[nH]2)cc1,2.6249000000000002,119.7287769729545
[Be]=[C]1N(Cc2c(C)cc(C)cc2C)C(C)=C(C)N1c1ccccc1Oc1ccccc1,6.974050000000006,226.69517328547997
[Li]<-N(=c1c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C)N1CCCC1,3.720100000000002,204.54580388660904
[Li]<-P(CCCC)(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.2060000000000075,182.65413284148588
[Be]=[C]=C[Si](C)(C)C,1.72999,142.34007495125348
[Li]<-N1NC12CCC(C(C)(C)C)CC2,2.0267999999999997,129.99182431855397
[Li]<-P12OC(C)C3(C)C(C)(O1)C(C)=C(C)C3(C)C2c1ccccc1,5.609800000000005,141.67685485572883
[Be]=[C]1C=C(OC23CC4CC(CC(C4)C2)C3)C2=CC=CC=CC12c1ccc(C(C)(C)C)cc1,7.238490000000008,157.5593078514454
[Li]<-n1nnn(CC(=O)OCCCC)c1C,0.32481999999999944,133.29512074780845
[Li]<-p1(OC)oc2ccccc2c2ccccc2o1,4.3484000000000025,130.62603869597385
[Li]<-O=Cc1ccccc1Cl,2.1525,103.35704810171156
[Li]<-P1=P(C(C)C)(C(C)C)c2ccc3c4c(ccc1c24)CC3,4.8982000000000046,150.09778382682842
[Li]<-N1=C(c2ccc(Cl)cc2)C(=NOC)c2ccccc21,3.8249000000000013,185.71744580426642
[Li]<-P(Nc1ccccc1C#N)(c1ccccc1)c1ccccc1,4.018080000000002,157.65138655824083
[Li]<-N(CCC)=C(NC(=O)c1ccc(C)cc1)c1ccccc1,3.5816200000000027,192.61274555175973
[Li]<-P(c1ccccc1)(c1ccccc1)c1c[nH]c(=O)[nH]c1=O,0.8213999999999997,168.87369771669
[Li]<-P(c1cccc(C(F)(F)F)c1)(c1cccc(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,6.501200000000004,175.87376748349197
[Li]<-n1c(C)cc(-c2ccccc2)n1CCO,1.8508199999999992,166.70739299408783
[Be]=[C]1N2C(F)=CC=CC2=CN1c1ccccc1C(C)C,4.1503900000000025,191.09854879280272
[Li]<-N1CCCCC1C,1.1484,141.55892193696695
[Li]<-O=C(N)NC(N)=O,-1.2666000000000004,151.34709173703104
[Li]<-n1c(CNc2ccccc2Br)[nH]c2ccccc21,3.9375000000000018,174.34908473868836
[Li]<-N=C1CCCCC1,1.97027,143.20236322757776
[Li]<-P12N3CCN(C(=CC(=O)OC)C(=O)OC)CCN1CCN2CC3,-0.3079999999999985,159.89017231137245
[Li]<-OC(CC)CC,1.1673,110.4936613123245
[Be]=[C]1N2C(=CN1C13CC4CC(CC(C4)C1)C3)C=CC=C2c1c(C(C)C)cc(C(C)C)cc1C(C)C,8.391590000000006,265.33688187281916
[Be]=[C]1N(CC=C)C=CN1c1nc2ccccc2s1,3.071790000000002,194.92514657899713
[Be]=[C]1N(C)C=CN1CCBr,1.09619,168.29190068242792
[Li]<-p1(C(c2ccccc2)(c2ccccc2)c2ccccc2)sc(=NC(C)C)n1C(C)C,7.266400000000007,175.5941384078058
[Li]<-P1(c2ccccc2)C(=C(C)C)C1=C(C)C,4.3952000000000035,142.8160806223536
[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(-c2cccs2)c(C(=O)OC)c1C(=O)OC,5.665800000000005,167.90025645057761
[Li]<-P(C(=C)P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,5.723400000000006,144.53252960603987
[Li]<-n1nn(CCOCCOC)cc1-c1ccccc1,1.6080999999999999,151.18309567437043
[Li]<-P(OP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,4.980000000000004,147.981604951146
[Be]=[C](OCC)c1cc2sc3cc(C(=O)OCC)sc3c2s1,4.777590000000002,153.64168189234675
[Li]<-P(c1ccccc1)(c1ccccc1)C(F)(F)F,3.6391000000000018,162.10614376122965
[Li]<-N(=O)C=C(C)O,1.1721,119.73847355496504
[Li]<-n1ccc(C=Cc2cccc(F)c2)cc1,3.3911000000000016,129.95531840010977
[Li]<-n1cccc(-c2nnc(-c3cccnc3)o2)c1,2.1936,151.62267835230455
[Li]<-n1cn(-c2ccccn2)nc1C,0.9707199999999998,126.81210040357105
[Li]<-P1(C(C)(C)C)N=C(C)P(C(C)(C)C)P1C(C)(C)C,7.004600000000006,180.99440562799762
[Be]=[C]1N(c2ccccc2C)C(c2ccccc2)=C(c2ccccc2)N1c1ccccc1C,7.152330000000007,194.57934865719204
[Li]<-N(=O)c1ccc(Cl)cc1,2.7379000000000007,140.56643154781443
[Li]<-n1ccccc1-c1nc2c3ccccc3c3ccccc3c2o1,5.196200000000003,195.88462808336953
[Li]<-n1ccccc1C(=NNC(=O)c1ccc(OC)cc1)c1ccccc1,3.2726000000000024,209.0225214524823
